1	28	POLYGON ((-74.25602273830772 40.65257255788897,-74.25590355940504 40.65257255788897,-74.25590355940504 40.65271393562677,-74.25602273830772 40.65271393562677,-74.25602273830772 40.65257255788897))	1451443779575	1451497651418
1	29	POLYGON ((-73.88671255895528 40.91054364542746,-73.88648177482202 40.91054364542746,-73.88648177482202 40.91080498537987,-73.88671255895528 40.91080498537987,-73.88671255895528 40.91054364542746))	1392328921183	1392360291230
1	30	POLYGON ((-74.10706801342451 40.635395955456985,-74.1069836080509 40.635395955456985,-74.1069836080509 40.635652987296865,-74.10706801342451 40.635652987296865,-74.10706801342451 40.635395955456985))	1413716813659	1413755559912
1	31	POLYGON ((-74.22780702302445 40.91669283460848,-74.22751039337143 40.91669283460848,-74.22751039337143 40.91711793509926,-74.22780702302445 40.91711793509926,-74.22780702302445 40.91669283460848))	1402024918957	1402050889020
1	32	POLYGON ((-74.12909858299521 40.73870231170267,-74.12879730421132 40.73870231170267,-74.12879730421132 40.73886392085013,-74.12909858299521 40.73886392085013,-74.12909858299521 40.73870231170267))	1443417883468	1443426525873
1	33	POLYGON ((-74.0946149030702 40.5028231274164,-74.09442351311179 40.5028231274164,-74.09442351311179 40.50313984471521,-74.0946149030702 40.50313984471521,-74.0946149030702 40.5028231274164))	1398620045930	1398650876373
1	34	POLYGON ((-74.16065137353849 40.867575922279755,-74.16022305150771 40.867575922279755,-74.16022305150771 40.867776995907874,-74.16065137353849 40.867776995907874,-74.16065137353849 40.867575922279755))	1422889465719	1422898662631
1	35	POLYGON ((-74.07441361924967 40.75575556093195,-74.07389841464786 40.75575556093195,-74.07389841464786 40.75598997305999,-74.07441361924967 40.75598997305999,-74.07441361924967 40.75575556093195))	1417263330230	1417283639765
1	36	POLYGON ((-73.76787426475869 40.90500923737289,-73.76781338860793 40.90500923737289,-73.76781338860793 40.905222367476576,-73.76787426475869 40.905222367476576,-73.76787426475869 40.90500923737289))	1393401420261	1393424828973
1	37	POLYGON ((-73.93716303549229 40.57182962670284,-73.9367947393254 40.57182962670284,-73.9367947393254 40.57219779335644,-73.93716303549229 40.57219779335644,-73.93716303549229 40.57182962670284))	1439227668543	1439278441990
1	38	POLYGON ((-73.93668078667453 40.49649917066279,-73.93648363807137 40.49649917066279,-73.93648363807137 40.496761411702416,-73.93668078667453 40.496761411702416,-73.93668078667453 40.49649917066279))	1437348669747	1437380511263
1	39	POLYGON ((-73.83741502866778 40.90476558490343,-73.83694142402803 40.90476558490343,-73.83694142402803 40.90506810660652,-73.83741502866778 40.90506810660652,-73.83741502866778 40.90476558490343))	1449106634693	1449166810379
1	40	POLYGON ((-74.12228584658021 40.58699643079078,-74.12206352749178 40.58699643079078,-74.12206352749178 40.58733946393422,-74.12228584658021 40.58733946393422,-74.12228584658021 40.58699643079078))	1448157701086	1448203647725
1	41	POLYGON ((-73.81439169983865 40.54425751599602,-73.81407268181044 40.54425751599602,-73.81407268181044 40.54430839323526,-73.81439169983865 40.54430839323526,-73.81439169983865 40.54425751599602))	1411474180764	1411525926379
1	42	POLYGON ((-73.90363013618419 40.6800436366052,-73.90319291038406 40.6800436366052,-73.90319291038406 40.68014432380082,-73.90363013618419 40.68014432380082,-73.90363013618419 40.6800436366052))	1417951472295	1417985360150
1	43	POLYGON ((-74.02349420500056 40.730230415467034,-74.02335536181943 40.730230415467034,-74.02335536181943 40.73058242136544,-74.02349420500056 40.73058242136544,-74.02349420500056 40.730230415467034))	1429538754666	1429583745419
1	44	POLYGON ((-73.90399856505725 40.83594787090781,-73.90377770235311 40.83594787090781,-73.90377770235311 40.836369838615994,-73.90399856505725 40.836369838615994,-73.90399856505725 40.83594787090781))	1423792722988	1423801089825
1	45	POLYGON ((-73.98054120361827 40.67966953820802,-73.980210109946 40.67966953820802,-73.980210109946 40.67976990958594,-73.98054120361827 40.67976990958594,-73.98054120361827 40.67966953820802))	1420437681639	1420465222160
1	46	POLYGON ((-73.87685541924168 40.61368855150249,-73.87675284812893 40.61368855150249,-73.87675284812893 40.61403330585293,-73.87685541924168 40.61403330585293,-73.87685541924168 40.61368855150249))	1397596649720	1397618548261
1	47	POLYGON ((-73.74746534309891 40.60317015014398,-73.74716593529065 40.60317015014398,-73.74716593529065 40.603217400265706,-73.74746534309891 40.603217400265706,-73.74746534309891 40.60317015014398))	1425356720771	1425400952820
1	48	POLYGON ((-74.15932408979172 40.88830588002978,-74.15912001016395 40.88830588002978,-74.15912001016395 40.88864387375226,-74.15932408979172 40.88864387375226,-74.15932408979172 40.88830588002978))	1392204248851	1392236922221
1	49	POLYGON ((-73.79883947584963 40.801172957054106,-73.79873546254734 40.801172957054106,-73.79873546254734 40.80147858220817,-73.79883947584963 40.80147858220817,-73.79883947584963 40.801172957054106))	1419916322808	1419924533224
1	50	POLYGON ((-73.84441700716624 40.835565530262826,-73.8441259018597 40.835565530262826,-73.8441259018597 40.8359805774439,-73.84441700716624 40.8359805774439,-73.84441700716624 40.835565530262826))	1437965183290	1438009337038
1	51	POLYGON ((-73.88190625643696 40.70882611614782,-73.88144361844677 40.70882611614782,-73.88144361844677 40.70916463343771,-73.88190625643696 40.70916463343771,-73.88190625643696 40.70882611614782))	1444480640158	1444487421154
1	52	POLYGON ((-74.08858857680953 40.85379477350678,-74.08805827574514 40.85379477350678,-74.08805827574514 40.85403345512956,-74.08858857680953 40.85403345512956,-74.08858857680953 40.85379477350678))	1403603026397	1403663785480
1	53	POLYGON ((-73.9017720961756 40.54964813890027,-73.90158127486109 40.54964813890027,-73.90158127486109 40.54992192020741,-73.9017720961756 40.54992192020741,-73.9017720961756 40.54964813890027))	1390691036211	1390736559124
1	54	POLYGON ((-74.25472191077104 40.86002385098345,-74.25458587579244 40.86002385098345,-74.25458587579244 40.86043983946629,-74.25472191077104 40.86043983946629,-74.25472191077104 40.86002385098345))	1436152361402	1436204959683
1	55	POLYGON ((-74.05379549776022 40.60479918372162,-74.0533511799816 40.60479918372162,-74.0533511799816 40.605067335239056,-74.05379549776022 40.605067335239056,-74.05379549776022 40.60479918372162))	1403977596095	1403984291510
1	56	POLYGON ((-74.10262877625559 40.71895361599484,-74.10215668918696 40.71895361599484,-74.10215668918696 40.71920558611947,-74.10262877625559 40.71920558611947,-74.10262877625559 40.71895361599484))	1414306347016	1414320514067
1	57	POLYGON ((-74.25616098672214 40.56473557590655,-74.25607908867562 40.56473557590655,-74.25607908867562 40.56484976109921,-74.25616098672214 40.56484976109921,-74.25616098672214 40.56473557590655))	1415322250672	1415344190052
1	58	POLYGON ((-74.10368007914936 40.71428286430881,-74.10319491576946 40.71428286430881,-74.10319491576946 40.71446746265216,-74.10368007914936 40.71446746265216,-74.10368007914936 40.71428286430881))	1399964840674	1400012403472
1	59	POLYGON ((-73.80990348182293 40.90473947631279,-73.80940984901683 40.90473947631279,-73.80940984901683 40.90478965759202,-73.80990348182293 40.90478965759202,-73.80990348182293 40.90473947631279))	1420903686793	1420959884291
1	60	POLYGON ((-74.07029924064892 40.54745728942894,-74.07019349994177 40.54745728942894,-74.07019349994177 40.547712746261084,-74.07029924064892 40.547712746261084,-74.07029924064892 40.54745728942894))	1437025893841	1437033129481
1	61	POLYGON ((-73.77547512514437 40.6060670428312,-73.77512454353209 40.6060670428312,-73.77512454353209 40.60611435740548,-73.77547512514437 40.60611435740548,-73.77547512514437 40.6060670428312))	1402413290471	1402459730196
1	62	POLYGON ((-73.74510621082413 40.761620905180756,-73.74473580580259 40.761620905180756,-73.74473580580259 40.761953609652046,-73.74510621082413 40.761953609652046,-73.74510621082413 40.761620905180756))	1408890727964	1408911093157
1	63	POLYGON ((-73.9795564746659 40.82169478599859,-73.9794945725853 40.82169478599859,-73.9794945725853 40.821799297316275,-73.9795564746659 40.821799297316275,-73.9795564746659 40.82169478599859))	1397973704764	1397989781550
1	64	POLYGON ((-73.96186292591217 40.68758197136881,-73.96158550819294 40.68758197136881,-73.96158550819294 40.68783988860492,-73.96186292591217 40.68783988860492,-73.96186292591217 40.68758197136881))	1427837446909	1427880625136
1	65	POLYGON ((-73.7991254939607 40.64076774646846,-73.79864743163787 40.64076774646846,-73.79864743163787 40.64108253740477,-73.7991254939607 40.64108253740477,-73.7991254939607 40.64076774646846))	1407640162114	1407673110590
1	66	POLYGON ((-74.23828405417521 40.77296362429165,-74.23794917938646 40.77296362429165,-74.23794917938646 40.77315628204054,-74.23828405417521 40.77315628204054,-74.23828405417521 40.77296362429165))	1451091942724	1451100795028
1	67	POLYGON ((-73.97328685705243 40.679789486606346,-73.9727633628974 40.679789486606346,-73.9727633628974 40.68009190834621,-73.97328685705243 40.68009190834621,-73.97328685705243 40.679789486606346))	1443487278552	1443514928049
1	68	POLYGON ((-74.03012870091327 40.67691521193095,-74.02984097091763 40.67691521193095,-74.02984097091763 40.67710469609283,-74.03012870091327 40.67710469609283,-74.03012870091327 40.67691521193095))	1431553603971	1431607956853
1	69	POLYGON ((-74.23989244237241 40.86824113233296,-74.23968546654991 40.86824113233296,-74.23968546654991 40.86856321157103,-74.23989244237241 40.86856321157103,-74.23989244237241 40.86824113233296))	1421111636895	1421138010231
1	70	POLYGON ((-73.93567667291397 40.56607266272111,-73.93521528066452 40.56607266272111,-73.93521528066452 40.56635405251589,-73.93567667291397 40.56635405251589,-73.93567667291397 40.56607266272111))	1404176877164	1404208318023
1	71	POLYGON ((-73.96045636098376 40.67097023501832,-73.96013794385152 40.67097023501832,-73.96013794385152 40.671066596309636,-73.96045636098376 40.671066596309636,-73.96045636098376 40.67097023501832))	1420900980323	1420926834194
1	72	POLYGON ((-73.83491425770752 40.72512417008614,-73.83474372366975 40.72512417008614,-73.83474372366975 40.72517321228283,-73.83491425770752 40.72517321228283,-73.83491425770752 40.72512417008614))	1390740402628	1390747897813
1	73	POLYGON ((-73.96459627957378 40.89598314290379,-73.9645101173942 40.89598314290379,-73.9645101173942 40.89619041753305,-73.96459627957378 40.89619041753305,-73.96459627957378 40.89598314290379))	1415606612969	1415635346680
1	74	POLYGON ((-73.95191063555436 40.77195642150098,-73.95171750235934 40.77195642150098,-73.95171750235934 40.7723246698554,-73.95191063555436 40.7723246698554,-73.95191063555436 40.77195642150098))	1390402753073	1390461882674
1	75	POLYGON ((-73.8309079660876 40.818090957974185,-73.8306187642606 40.818090957974185,-73.8306187642606 40.81844695337358,-73.8309079660876 40.81844695337358,-73.8309079660876 40.818090957974185))	1404711930023	1404772158601
1	76	POLYGON ((-74.21224406110373 40.78832115323007,-74.21171498528129 40.78832115323007,-74.21171498528129 40.78853314766439,-74.21224406110373 40.78853314766439,-74.21224406110373 40.78832115323007))	1422984004974	1422996028364
1	77	POLYGON ((-74.23526630428172 40.793805082316574,-74.23490538560254 40.793805082316574,-74.23490538560254 40.79422923053722,-74.23526630428172 40.79422923053722,-74.23526630428172 40.793805082316574))	1407827642958	1407841252501
1	78	POLYGON ((-74.2301683179959 40.674074151940864,-74.22966001406674 40.674074151940864,-74.22966001406674 40.67417680045277,-74.2301683179959 40.67417680045277,-74.2301683179959 40.674074151940864))	1390165753007	1390199021131
1	79	POLYGON ((-73.73546463847869 40.820219998944175,-73.73501790728918 40.820219998944175,-73.73501790728918 40.82027680350158,-73.73546463847869 40.82027680350158,-73.73546463847869 40.820219998944175))	1395708810729	1395768177005
1	80	POLYGON ((-73.95429726822037 40.74009980740836,-73.9540514185423 40.74009980740836,-73.9540514185423 40.74036942520788,-73.95429726822037 40.74036942520788,-73.95429726822037 40.74009980740836))	1388794987652	1388824026739
1	81	POLYGON ((-73.88553868414584 40.831748610509415,-73.88528794511775 40.831748610509415,-73.88528794511775 40.83190952261608,-73.88553868414584 40.83190952261608,-73.88553868414584 40.831748610509415))	1417198731263	1417252254178
1	82	POLYGON ((-74.13169953723741 40.83626125417077,-74.13128169716116 40.83626125417077,-74.13128169716116 40.836311209617286,-74.13169953723741 40.836311209617286,-74.13169953723741 40.83626125417077))	1406160542735	1406179953198
1	83	POLYGON ((-74.269219730827 40.69196459802849,-74.26875493423822 40.69196459802849,-74.26875493423822 40.692314740896585,-74.269219730827 40.692314740896585,-74.269219730827 40.69196459802849))	1437923094800	1437971653156
1	84	POLYGON ((-73.98549892082283 40.887620372814474,-73.98520884570625 40.887620372814474,-73.98520884570625 40.88777851090705,-73.98549892082283 40.88777851090705,-73.98549892082283 40.887620372814474))	1415509804784	1415560156412
1	85	POLYGON ((-73.98515756064548 40.63300496326839,-73.98471229579664 40.63300496326839,-73.98471229579664 40.633424352330245,-73.98515756064548 40.633424352330245,-73.98515756064548 40.63300496326839))	1408358907829	1408387248577
1	86	POLYGON ((-74.0318849886593 40.748373477712995,-74.03183019610854 40.748373477712995,-74.03183019610854 40.74845975233695,-74.0318849886593 40.74845975233695,-74.0318849886593 40.748373477712995))	1401898573653	1401960507862
1	87	POLYGON ((-74.03147237140702 40.73719412763039,-74.03105471516429 40.73719412763039,-74.03105471516429 40.737546711212836,-74.03147237140702 40.737546711212836,-74.03147237140702 40.73719412763039))	1431574611472	1431583832544
1	88	POLYGON ((-73.98393076800275 40.802729808622345,-73.98361204909736 40.802729808622345,-73.98361204909736 40.802900409581014,-73.98393076800275 40.802900409581014,-73.98393076800275 40.802729808622345))	1446208593819	1446257165031
1	89	POLYGON ((-74.09292503899256 40.64314452427269,-74.0925596452946 40.64314452427269,-74.0925596452946 40.643299778223486,-74.09292503899256 40.643299778223486,-74.09292503899256 40.64314452427269))	1413632683403	1413656855331
1	90	POLYGON ((-74.02820427364313 40.63322311592083,-74.02775992164356 40.63322311592083,-74.02775992164356 40.63352947469347,-74.02820427364313 40.63352947469347,-74.02820427364313 40.63322311592083))	1405767368956	1405794159401
1	91	POLYGON ((-73.84341156228065 40.885525859985236,-73.84304558927298 40.885525859985236,-73.84304558927298 40.885941920482566,-73.84341156228065 40.885941920482566,-73.84341156228065 40.885525859985236))	1443610195479	1443665435531
1	92	POLYGON ((-74.26529162469271 40.61738201951117,-74.26481942689436 40.61738201951117,-74.26481942689436 40.617631724553114,-74.26529162469271 40.617631724553114,-74.26529162469271 40.61738201951117))	1415312326782	1415342263465
1	93	POLYGON ((-74.17050072959952 40.681432304219214,-74.1704131150255 40.681432304219214,-74.1704131150255 40.68165709748678,-74.17050072959952 40.68165709748678,-74.17050072959952 40.681432304219214))	1438700306104	1438730639773
1	94	POLYGON ((-73.88189369182274 40.614592608467476,-73.88162164660845 40.614592608467476,-73.88162164660845 40.61481473616985,-73.88189369182274 40.61481473616985,-73.88189369182274 40.614592608467476))	1397144215141	1397177622909
1	95	POLYGON ((-74.26218110802091 40.63725448930828,-74.26211877691091 40.63725448930828,-74.26211877691091 40.637475024761905,-74.26218110802091 40.637475024761905,-74.26218110802091 40.63725448930828))	1398726936497	1398759899723
1	96	POLYGON ((-73.83575957565866 40.7360358184067,-73.835640697353 40.7360358184067,-73.835640697353 40.73626282080038,-73.83575957565866 40.73626282080038,-73.83575957565866 40.7360358184067))	1447373620824	1447406459379
1	97	POLYGON ((-74.02696123356924 40.736078992221955,-74.0266924532812 40.736078992221955,-74.0266924532812 40.7364126484048,-74.02696123356924 40.7364126484048,-74.02696123356924 40.736078992221955))	1395989651441	1396049071785
1	98	POLYGON ((-73.77763610459188 40.54393032440715,-73.77737344068923 40.54393032440715,-73.77737344068923 40.544333461126044,-73.77763610459188 40.544333461126044,-73.77763610459188 40.54393032440715))	1411499885540	1411512933498
1	99	POLYGON ((-73.9728445167203 40.860744604659985,-73.97262891092632 40.860744604659985,-73.97262891092632 40.86112281492454,-73.9728445167203 40.86112281492454,-73.9728445167203 40.860744604659985))	1434441227393	1434498460152
1	100	POLYGON ((-73.87314648391533 40.771493384181234,-73.87283860827364 40.771493384181234,-73.87283860827364 40.77187100362644,-73.87314648391533 40.77187100362644,-73.87314648391533 40.771493384181234))	1450180305556	1450198116939
1	101	POLYGON ((-74.03623139618489 40.753860592649175,-74.03580040304271 40.753860592649175,-74.03580040304271 40.7541590965588,-74.03623139618489 40.7541590965588,-74.03623139618489 40.753860592649175))	1438930436615	1438970231260
1	102	POLYGON ((-74.17803244263195 40.77742986355828,-74.1779393744981 40.77742986355828,-74.1779393744981 40.77763752096476,-74.17803244263195 40.77763752096476,-74.17803244263195 40.77742986355828))	1397314784644	1397321594428
1	103	POLYGON ((-74.17364807358929 40.61494571932275,-74.17325510325132 40.61494571932275,-74.17325510325132 40.615373206428096,-74.17364807358929 40.615373206428096,-74.17364807358929 40.61494571932275))	1399395939027	1399403658061
1	104	POLYGON ((-74.21916945657584 40.553812426677666,-74.21864216843441 40.553812426677666,-74.21864216843441 40.553949097454144,-74.21916945657584 40.553949097454144,-74.21916945657584 40.553812426677666))	1418167666045	1418175282953
1	105	POLYGON ((-74.04126260467969 40.63452259570438,-74.04088114272308 40.63452259570438,-74.04088114272308 40.63493973971194,-74.04126260467969 40.63493973971194,-74.04126260467969 40.63452259570438))	1443873260109	1443904621353
1	106	POLYGON ((-74.18762218278826 40.71397899368768,-74.18736100965492 40.71397899368768,-74.18736100965492 40.714138287079116,-74.18762218278826 40.714138287079116,-74.18762218278826 40.71397899368768))	1404931991282	1404959778426
1	107	POLYGON ((-74.16213711030396 40.76538990224856,-74.1619190519727 40.76538990224856,-74.1619190519727 40.765598776697374,-74.16213711030396 40.765598776697374,-74.16213711030396 40.76538990224856))	1420493097572	1420500408268
1	108	POLYGON ((-73.90241698402224 40.87339291815562,-73.90218632402359 40.87339291815562,-73.90218632402359 40.87346574964648,-73.90241698402224 40.87346574964648,-73.90241698402224 40.87339291815562))	1447940575924	1447971455804
1	109	POLYGON ((-74.15052294273474 40.89725480985498,-74.15039334240652 40.89725480985498,-74.15039334240652 40.897598956271025,-74.15052294273474 40.897598956271025,-74.15052294273474 40.89725480985498))	1398906541884	1398966532495
1	110	POLYGON ((-74.09416688413465 40.90830937907188,-74.09385883252475 40.90830937907188,-74.09385883252475 40.908473115714095,-74.09416688413465 40.908473115714095,-74.09416688413465 40.90830937907188))	1412753486498	1412804108281
1	111	POLYGON ((-73.75332382873329 40.524486181438725,-73.7530540799166 40.524486181438725,-73.7530540799166 40.52456382346387,-73.75332382873329 40.52456382346387,-73.75332382873329 40.524486181438725))	1394657617428	1394716559641
1	112	POLYGON ((-73.8622518013971 40.899744782784595,-73.86179051358616 40.899744782784595,-73.86179051358616 40.900161020296295,-73.8622518013971 40.900161020296295,-73.8622518013971 40.899744782784595))	1411552096997	1411601213002
1	113	POLYGON ((-73.74544419439219 40.67184925954725,-73.74497395244394 40.67184925954725,-73.74497395244394 40.672259227107816,-73.74544419439219 40.672259227107816,-73.74544419439219 40.67184925954725))	1442911961821	1442938226569
1	114	POLYGON ((-73.80624425777137 40.60148523973188,-73.80592191954254 40.60148523973188,-73.80592191954254 40.601825961513455,-73.80624425777137 40.601825961513455,-73.80624425777137 40.60148523973188))	1417098680350	1417119159589
1	115	POLYGON ((-74.03346527526188 40.665924859818546,-74.03304772540687 40.665924859818546,-74.03304772540687 40.666231027591934,-74.03346527526188 40.666231027591934,-74.03346527526188 40.665924859818546))	1424080157542	1424134384191
1	116	POLYGON ((-73.79209610590635 40.559003659021336,-73.79202312005154 40.559003659021336,-73.79202312005154 40.55918907569207,-73.79209610590635 40.55918907569207,-73.79209610590635 40.559003659021336))	1394210280319	1394271049082
1	117	POLYGON ((-74.21596255180582 40.56326844166464,-74.21549173824152 40.56326844166464,-74.21549173824152 40.56365442825902,-74.21596255180582 40.56365442825902,-74.21596255180582 40.56326844166464))	1450435657066	1450475428943
1	118	POLYGON ((-73.75629957114957 40.73146702512053,-73.75608982103888 40.73146702512053,-73.75608982103888 40.73162180845257,-73.75629957114957 40.73162180845257,-73.75629957114957 40.73146702512053))	1426883634167	1426919997835
1	119	POLYGON ((-74.26258903088895 40.74607777934656,-74.26217274740151 40.74607777934656,-74.26217274740151 40.74646804146622,-74.26258903088895 40.74646804146622,-74.26258903088895 40.74607777934656))	1435898180390	1435921082136
1	120	POLYGON ((-73.87981106250976 40.68914297358596,-73.87948938538499 40.68914297358596,-73.87948938538499 40.689541184596095,-73.87981106250976 40.689541184596095,-73.87981106250976 40.68914297358596))	1431403657970	1431451142203
1	121	POLYGON ((-74.02561714899504 40.73524071868628,-74.0254374717853 40.73524071868628,-74.0254374717853 40.73565264427851,-74.02561714899504 40.73565264427851,-74.02561714899504 40.73524071868628))	1395520381768	1395561083607
1	122	POLYGON ((-73.74890790964984 40.646797012680246,-73.74867890869587 40.646797012680246,-73.74867890869587 40.64719653337076,-73.74890790964984 40.64719653337076,-73.74890790964984 40.646797012680246))	1399681647622	1399729947487
1	123	POLYGON ((-74.185421299369 40.60253831772276,-74.18529775087171 40.60253831772276,-74.18529775087171 40.60269016458228,-74.185421299369 40.60269016458228,-74.185421299369 40.60253831772276))	1390539095215	1390593950789
1	124	POLYGON ((-73.94523935134991 40.58641173762114,-73.94515969452112 40.58641173762114,-73.94515969452112 40.58647394508432,-73.94523935134991 40.58647394508432,-73.94523935134991 40.58641173762114))	1413211827915	1413262598650
1	125	POLYGON ((-74.00841167409887 40.750992684356746,-74.0081194373664 40.750992684356746,-74.0081194373664 40.75122315960995,-74.00841167409887 40.75122315960995,-74.00841167409887 40.750992684356746))	1413101585665	1413161008058
1	126	POLYGON ((-74.05288018385414 40.6869960170299,-74.05250824451629 40.6869960170299,-74.05250824451629 40.68705962870268,-74.05288018385414 40.68705962870268,-74.05288018385414 40.6869960170299))	1440317315439	1440373416830
1	127	POLYGON ((-73.81246672830477 40.587561359161676,-73.81233256923939 40.587561359161676,-73.81233256923939 40.58785142030321,-73.81246672830477 40.58785142030321,-73.81246672830477 40.587561359161676))	1427962297932	1428016421717
